feature,in_cascade,in_feedback_loop,in_feedforward_loop,in_single_input_module
z449,-0.022473575430374204,0.20607100483164748,-0.0786102354873046,-0.07838479700910686
z45,-0.049020100841916256,0.1803858610045767,-0.05731172080210678,-0.057147362216479494
z450,-0.07159746211631994,0.3447748265167796,-0.11819945196093457,-0.117860479505138
z451,-0.026819558395254847,0.24140654900638317,-0.09189679529464173,-0.09163325361264514
z452,-0.06578509319061732,0.34034580428527017,-0.1185982978830322,-0.11825818161667259
z453,-0.050721613511122185,0.20532786217632953,-0.06722553989374816,-0.0670327504520715
z454,-0.05804239001398856,0.3039341646021192,-0.10618630982602342,-0.10588178866609788
z455,-0.06015775245681798,0.2362840787736979,-0.076659696406155,-0.07643985168504748
z458,-0.034776808520056754,0.12047039856366504,-0.03747659518663269,-0.03736911978556648
z46,-0.05056261026004198,0.2891054547076789,-0.10282693192534673,-0.10253204479128214
z460,-0.06525159061975098,0.22906926470407168,-0.07160301552011084,-0.07139767235133446
z461,-0.06824303942125651,0.28616885304872286,-0.09465284238274466,-0.09438139690733581
z462,-0.08954011745715498,0.43710811356757273,-0.15033680727306245,-0.14990567129135918
z463,-0.09835200863539834,0.4415710021793188,-0.14877691659634906,-0.14835025407001878
z466,-0.042539156302512364,0.21071984037895503,-0.07271928525436576,-0.07251074084660833
z467,-0.049555550713550445,0.23509645228240367,-0.08031053991952922,-0.08008022530731027
z468,-0.05124129730428419,0.19605125001925489,-0.06308668486734251,-0.06290576483647287
z469,-0.058917870180842984,0.23035667125394071,-0.07463111346136715,-0.07441708631158651
z47,-0.05217265979465038,0.256875168926927,-0.08852367874629409,-0.08826981048986007
z470,-0.05671555563263467,0.2084350112609332,-0.06619479307094844,-0.06600495960559852
z471,-0.06642685763731104,0.25939280395851383,-0.08400594132801169,-0.08376502904152433
z473,-0.04102963117381398,0.2157319395563535,-0.0754369871191373,-0.07522064888442093
z474,-0.04429819253261391,0.22018585397660673,-0.07604553263524902,-0.0758274492133542
z475,-0.08041252537266838,0.3747751206344061,-0.12747147749362367,-0.1271059147177124
z476,-0.058783338588982076,0.2679813798872123,-0.09064451585291827,-0.09038456545861939
z477,-0.07045706395983435,0.33346108970675037,-0.11384696321664463,-0.11352047283055317
z478,-0.046525629628618184,0.21511200662015326,-0.07302031135662948,-0.0728109036660442
z48,-0.051378306064670747,0.21963052361380714,-0.07303550075095848,-0.07282604950021945
z480,-0.043172198426627076,0.18000662603642267,-0.05944244127168215,-0.05927197220467613
z482,-0.061791343899905454,0.25509832018027145,-0.08400068980376268,-0.08375979257759955
z483,-0.06880840674800001,0.2674913178725552,-0.08650814336803248,-0.08626005526510662
z484,-0.06365509343168096,0.23819824479769075,-0.07610121059630459,-0.0758829675011213
z486,-0.07795187645149348,0.3520137207848665,-0.11878016563509555,-0.11843952780829278
z487,-0.060088702852343606,0.2587638636797547,-0.0862228482199181,-0.08597557828658083
z488,-0.05073640292806845,0.20784586622329904,-0.06828790065307141,-0.0680920645726028
z489,-0.05935899814250422,0.2591693928237738,-0.08668082327759219,-0.08643223996312313
z49,-0.03547794366516542,0.20162910813831078,-0.07162997830591111,-0.07142455781324218
z491,-0.008938543321883409,0.10523686075613503,-0.04113955458537976,-0.04102157454725918
z492,-0.02941318430637349,0.15275397904549678,-0.053273355099475186,-0.053120577741314845
z493,-0.040188854707571615,0.22632619113372016,-0.08026062002293124,-0.08003044857102026
z494,-0.034021413006100655,0.20447112018128405,-0.07340634617083899,-0.07319583140939316
z495,0.031626730190072276,-0.009129850594412953,-0.008520492641860873,-0.008496057568199432
z497,-0.04537911599647705,0.17091776188723168,-0.05472206061782776,-0.054565128661155024
z498,-0.026075345690021883,0.14179998533624458,-0.04993457453342205,-0.04979137213207467
z5,-0.0751366510261298,0.3440558858539509,-0.11650758372837844,-0.11617346321326483
z50,-0.0787861914287414,0.30373308695511175,-0.09797221833788808,-0.09769125355422048
z500,0.002556689645271417,0.21855176867692971,-0.09371318195488168,-0.09344443123818415
z501,-0.02703680317988773,0.09365823356361067,-0.02913571920577324,-0.029052163773605536
z502,-0.08162880136602943,0.35239039535424194,-0.11749909154087018,-0.117162127579086
z504,-0.0404929951066025,0.19569302632865937,-0.06714661909606992,-0.0669540559835019
z505,-0.04537774861807692,0.1757456771690822,-0.05677063437444024,-0.05660782751677904
z506,-0.04282922987433873,0.26945706541527015,-0.09752238731507432,-0.09724271255707068
z507,-0.04058739094994527,0.2362820672505825,-0.08432780460668182,-0.08408596928050023
z508,0.031626730190072276,-0.009129850594412946,-0.008520492641860875,-0.008496057568199432
z509,-0.05280870202514601,0.19579905916341409,-0.0623654908157021,-0.06218663902554537
z51,-0.0826255684697568,0.39166360160367836,-0.1337684813807939,-0.13338486005354094
z511,-0.04012873574321088,0.15351398389447157,-0.04939669336947029,-0.04925503350403188
z512,-0.04986312049430404,0.22383343012858636,-0.07541215514528923,-0.07519588812372167
z52,-0.03226781921367189,0.24158921155987034,-0.08983929332957916,-0.0895816521528923
z53,-0.0515648244962897,0.2416481150223424,-0.08230243815827346,-0.08206641117914859
z54,-0.030968073982687992,0.17083378278993983,-0.060333635079564754,-0.060160610246447824
z55,-0.07500125206021666,0.33274270885256896,-0.11176150733222834,-0.1114409976177125
z56,-0.0300252792349402,0.2011547190485246,-0.07356545330922212,-0.07335448226023403
z57,-0.07792064840497973,0.30992502215200485,-0.10093806073981118,-0.10064859051161057
z58,-0.049114160249873404,0.21447180726355144,-0.07173437654645341,-0.07152865666045066
z6,-0.04725159094662189,0.2719678659244978,-0.09685451430497138,-0.0965767548735673
z60,-0.022975178040880628,0.11439760109608443,-0.03952512795417536,-0.03941177776966916
z61,-0.04002827642591404,0.2046044148644618,-0.07110900455395797,-0.07090507811011226
z63,-0.07508971037131985,0.3677341311757712,-0.12657046770454178,-0.12620748884501787
z64,-0.024067317200528123,0.14620024647013596,-0.05258807667889631,-0.05243726456258162
z65,0.02681561008851545,0.0357627892706893,-0.025678972746990793,-0.025605330574290555
z66,-0.018007823163626018,0.1002795302821537,-0.03548267431747991,-0.03538091708382032
z67,0.0407706296633556,-0.011769467005584459,-0.010983931881763158,-0.010952432155643498
z68,-0.060128762985221906,0.23957325569510649,-0.0780663499543724,-0.07784247123141644
z69,-0.06070524144274039,0.27171071448028355,-0.09147339899827195,-0.09121107153241573
z7,-0.05900762193340376,0.26485895643675095,-0.08923207132870511,-0.08897617154361895
z70,-0.05598961591766703,0.22238839073372524,-0.07239839262859554,-0.07219076847689346
z71,-0.04404502523076596,0.1733935373221263,-0.056295088117482045,-0.056133645031647986
z72,-0.01581828679658925,0.054796152840777046,-0.01704628906588536,-0.016997403708372938
z73,-0.07773605006599771,0.3858160243563621,-0.1332039317623503,-0.13282192945081533
z74,-0.05245879315535617,0.21658855183349068,-0.07132166719510835,-0.07111713087721894
z75,-0.07608066015433101,0.3010665585776848,-0.0979012629960983,-0.09762050169820038
z76,-0.04568848627646811,0.18604731439639915,-0.06101889870830069,-0.06084390867575815
z78,-0.06853852951799479,0.2661745248836008,-0.0860553056323008,-0.08580851617769192
z8,-0.0630563157814807,0.2806650964252233,-0.09435060871627966,-0.09408002998675195
z80,-0.04667982939855031,0.22918151404243678,-0.07892827642344674,-0.07870192586727083
z81,-0.05688635735478892,0.24099014448174239,-0.07993799371342633,-0.07970874748942988
z82,-0.007906682547518069,0.02738955178323883,-0.008520492641860875,-0.008496057568199432
z83,-0.07007448775977265,0.30185849660001757,-0.10059082448714338,-0.10030235006326632
z84,-0.06433262679792418,0.2454550770033575,-0.07891411096049786,-0.07868780102804465
z87,0.031626730190072276,-0.009129850594412953,-0.008520492641860873,-0.008496057568199432
z88,-0.05772972187830852,0.2962116004389475,-0.10303286414726312,-0.10273738644065501
z89,-0.028451147734803305,0.1939647967925581,-0.07113228307439637,-0.07092828987239642
z9,-0.039274575637240405,0.13605112089881438,-0.04232353211579988,-0.04220215666624179
z90,-0.04690002404238691,0.19856736392606056,-0.06585523716718779,-0.06566637748045248
z91,-0.05822405376823785,0.2266838846226149,-0.0733449729253922,-0.07313463417017473
z92,0.056951519712940324,-0.01644048761851218,-0.015343192348389708,-0.015299191132615771
z93,-0.04363704598869804,0.19775775558281167,-0.0667904457550014,-0.06659890407654419
z94,-0.061835939611717114,0.3040234593559644,-0.10473762579405982,-0.10443725917102796
z95,-0.06496113924587663,0.2647155039872231,-0.08683823603110423,-0.08658920128825079
z96,-0.05148236860288029,0.3114141979370918,-0.11193004624777711,-0.111609053197263
z97,-0.04246349260850167,0.20522772125845987,-0.07041913710721137,-0.07021718906562319
z98,-0.04352573363348644,0.17768207813543113,-0.05831781212378305,-0.05815056826888923
z99,-0.06581637028104471,0.2750902238781534,-0.09090413407643735,-0.0906434391488489
