,feature,motif,rpb,pval,rpb_abs,rpb_partial,pval_partial,rpb_partial_abs,variant,latent_dim,k,sparsity_coef,threshold_init,bandwidth,num_experts,latent_per_expert,k_per_expert,p_empirical,p_fdr,significant_fdr
56,z113,in_cascade,0.02105469274108018,0.18307483727937796,0.02105469274108018,-3.098212419767529e-07,0.99998437048542,3.098212419767529e-07,topk,128.0,4.0,,,,,,,0.18307483727937796,0.18307483727937796,False
57,z114,in_cascade,-0.06142394880623664,0.00010138710483270333,0.06142394880623664,-6.120027322575883e-05,0.9969126449479884,6.120027322575883e-05,topk,128.0,4.0,,,,,,,0.00010138710483270333,0.00010138710483270333,True
58,z115,in_cascade,0.003566745794792955,0.8215817502985503,0.003566745794792955,2.5665708419765794e-05,0.9987052456913327,2.5665708419765794e-05,topk,128.0,4.0,,,,,,,0.8215817502985503,0.8215817502985503,False
59,z124,in_cascade,0.021877190194080735,0.1665520270204951,0.021877190194080735,-6.819362405397281e-06,0.9996559844632948,6.819362405397281e-06,topk,128.0,4.0,,,,,,,0.1665520270204951,0.1665520270204951,False
60,z1,in_feedforward_loop,0.029348363544187458,0.06345739022933887,0.029348363544187458,0.020139393079939845,0.20285553012133356,0.020139393079939845,topk,128.0,8.0,,,,,,,0.06345739022933887,0.06345739022933887,False
61,z6,in_feedforward_loop,-0.022147043450929247,0.1613828000888958,0.022147043450929247,-0.08386549192113002,1.0853509452767873e-07,0.08386549192113002,topk,128.0,8.0,,,,,,,0.1613828000888958,0.1613828000888958,False
62,z11,in_feedforward_loop,-0.03852123115745841,0.01483265529299446,0.03852123115745841,-0.12002668637417283,2.609913100069092e-14,0.12002668637417283,topk,128.0,8.0,,,,,,,0.01483265529299446,0.01483265529299446,True
63,z12,in_feedforward_loop,-0.027825495339003383,0.0784706458178566,0.027825495339003383,-0.06968105274928707,1.028936525392989e-05,0.06968105274928707,topk,128.0,8.0,,,,,,,0.0784706458178566,0.0784706458178566,False
64,z14,in_feedforward_loop,-0.03466159511943358,0.02836757479942362,0.03466159511943358,-0.06929760002323004,1.1509968193517068e-05,0.06929760002323004,topk,128.0,8.0,,,,,,,0.02836757479942362,0.02836757479942362,True
65,z16,in_feedforward_loop,-0.0332759670669389,0.03533642791315345,0.0332759670669389,-0.06845325571768722,1.4702828025686365e-05,0.06845325571768722,topk,128.0,8.0,,,,,,,0.03533642791315345,0.03533642791315345,True
66,z17,in_feedforward_loop,-0.021439060627489438,0.17520824330771145,0.021439060627489438,-0.057751387769567425,0.00025775697950924817,0.057751387769567425,topk,128.0,8.0,,,,,,,0.17520824330771145,0.17520824330771145,False
67,z30,in_feedforward_loop,-0.033909222771295516,0.031988526944563736,0.033909222771295516,-0.0921890413729457,5.1836554100582164e-09,0.0921890413729457,topk,128.0,8.0,,,,,,,0.031988526944563736,0.031988526944563736,True
68,z49,in_feedforward_loop,-0.01518922124309704,0.3368509934962546,0.01518922124309704,-0.0636748683125803,5.57807889765731e-05,0.0636748683125803,topk,128.0,8.0,,,,,,,0.3368509934962546,0.3368509934962546,False
69,z52,in_feedforward_loop,-0.033478476041620416,0.03423469657060437,0.033478476041620416,-0.071887300644163,5.338652912351054e-06,0.071887300644163,topk,128.0,8.0,,,,,,,0.03423469657060437,0.03423469657060437,True
70,z53,in_feedforward_loop,-0.02757943592192069,0.08114806271345457,0.02757943592192069,-0.06973889821152497,1.01163202885027e-05,0.06973889821152497,topk,128.0,8.0,,,,,,,0.08114806271345457,0.08114806271345457,False
71,z68,in_feedforward_loop,-0.015236237680189512,0.33535735080069373,0.015236237680189512,-0.06344079165754499,5.9410838767317824e-05,0.06344079165754499,topk,128.0,8.0,,,,,,,0.33535735080069373,0.33535735080069373,False
72,z79,in_feedforward_loop,-0.015591984711778757,0.3241942523870062,0.015591984711778757,-0.051289054832363415,0.001174809446781868,0.051289054832363415,topk,128.0,8.0,,,,,,,0.3241942523870062,0.3241942523870062,False
73,z81,in_feedforward_loop,-0.020041026970612615,0.20507057857296704,0.020041026970612615,-0.05709106997314776,0.00030317214848764714,0.05709106997314776,topk,128.0,8.0,,,,,,,0.20507057857296704,0.20507057857296704,False
74,z84,in_feedforward_loop,-0.033295085474183056,0.035231138924937296,0.033295085474183056,-0.06848782689710435,1.4556971970783289e-05,0.06848782689710435,topk,128.0,8.0,,,,,,,0.035231138924937296,0.035231138924937296,True
75,z91,in_feedforward_loop,0.04865382509377186,0.0020839547963892777,0.04865382509377186,0.14117770873355676,2.9373848402280263e-19,0.14117770873355676,topk,128.0,8.0,,,,,,,0.0020839547963892777,0.0020839547963892777,True
76,z99,in_feedforward_loop,-0.015760352196534502,0.31899631890588703,0.015760352196534502,-0.0636102762430149,5.676092526239495e-05,0.0636102762430149,topk,128.0,8.0,,,,,,,0.31899631890588703,0.31899631890588703,False
77,z103,in_feedforward_loop,-0.0342500093743546,0.030302075799465873,0.0342500093743546,-0.0696627640806439,1.034466131377219e-05,0.0696627640806439,topk,128.0,8.0,,,,,,,0.030302075799465873,0.030302075799465873,True
78,z109,in_feedforward_loop,-0.033956569015835325,0.03174951721744402,0.033956569015835325,-0.09157468758377721,6.549898003535475e-09,0.09157468758377721,topk,128.0,8.0,,,,,,,0.03174951721744402,0.03174951721744402,True
79,z110,in_feedforward_loop,-0.034662021454906815,0.02836562744853898,0.034662021454906815,-0.0916393327289048,6.391087163271366e-09,0.0916393327289048,topk,128.0,8.0,,,,,,,0.02836562744853898,0.02836562744853898,True
80,z113,in_feedforward_loop,-0.026514559538079265,0.09360142941912232,0.026514559538079265,-0.07026533524471966,8.664151139089849e-06,0.07026533524471966,topk,128.0,8.0,,,,,,,0.09360142941912232,0.09360142941912232,False
81,z124,in_feedforward_loop,-0.035251674443673706,0.025780141157664097,0.035251674443673706,-0.09757408998403878,6.251367228412812e-10,0.09757408998403878,topk,128.0,8.0,,,,,,,0.025780141157664097,0.025780141157664097,True
82,z1,in_feedback_loop,-0.009129850594412946,0.5637678759161815,0.009129850594412946,-0.01902434397664207,0.22900032907073237,0.01902434397664207,topk,128.0,8.0,,,,,,,0.5637678759161815,0.5637678759161815,False
83,z6,in_feedback_loop,0.24996864832179572,4.859468089805954e-58,0.24996864832179572,0.19265950358299233,9.468399899870499e-35,0.19265950358299233,topk,128.0,8.0,,,,,,,4.859468089805954e-58,4.859468089805954e-58,True
84,z11,in_feedback_loop,0.3351598886447582,1.3415770242953552e-105,0.3351598886447582,0.26983613769048365,1.0898979020298012e-67,0.26983613769048365,topk,128.0,8.0,,,,,,,1.3415770242953552e-105,1.3415770242953552e-105,True
85,z12,in_feedback_loop,0.19099288500589798,3.6000383403856576e-34,0.19099288500589798,0.14968289387801922,1.774257921533084e-21,0.14968289387801922,topk,128.0,8.0,,,,,,,3.6000383403856576e-34,3.6000383403856576e-34,True
86,z14,in_feedback_loop,0.18194685669542804,4.0877816726161845e-31,0.18194685669542804,0.14885095431268408,2.964258430163035e-21,0.14885095431268408,topk,128.0,8.0,,,,,,,4.0877816726161845e-31,4.0877816726161845e-31,True
87,z16,in_feedback_loop,0.18137298462509294,6.309955540687744e-31,0.18137298462509294,0.14764275945512417,6.2138366092959244e-21,0.14764275945512417,topk,128.0,8.0,,,,,,,6.309955540687744e-31,6.309955540687744e-31,True
88,z17,in_feedback_loop,0.16848769158099827,7.395019169980567e-27,0.16848769158099827,0.13277766405832123,3.388463390076653e-17,0.13277766405832123,topk,128.0,8.0,,,,,,,7.395019169980567e-27,7.395019169980567e-27,True
89,z30,in_feedback_loop,0.25787696257014825,8.832982566835232e-62,0.25787696257014825,0.20573528299437033,1.731902542653391e-39,0.20573528299437033,topk,128.0,8.0,,,,,,,8.832982566835232e-62,8.832982566835232e-62,True
90,z49,in_feedback_loop,0.19371736366504808,4.0302247978211196e-35,0.19371736366504808,0.14555195986693786,2.2044236231916943e-20,0.14555195986693786,topk,128.0,8.0,,,,,,,4.0302247978211196e-35,4.0302247978211196e-35,True
91,z52,in_feedback_loop,0.18730407923109238,6.62364789631543e-33,0.18730407923109238,0.14938113765915575,2.1380238877706665e-21,0.14938113765915575,topk,128.0,8.0,,,,,,,6.62364789631543e-33,6.62364789631543e-33,True
92,z53,in_feedback_loop,0.19107815381616142,3.363265688224274e-34,0.19107815381616142,0.14945042833990674,2.0484658482627475e-21,0.14945042833990674,topk,128.0,8.0,,,,,,,3.363265688224274e-34,3.363265688224274e-34,True
93,z68,in_feedback_loop,0.19336816650475458,5.345855595597979e-35,0.19336816650475458,0.1454894779865468,2.2887910203867014e-20,0.1454894779865468,topk,128.0,8.0,,,,,,,5.345855595597979e-35,5.345855595597979e-35,True
94,z79,in_feedback_loop,0.1552908684969399,5.166764080478476e-23,0.1552908684969399,0.11938376423003287,3.58471336347911e-14,0.11938376423003287,topk,128.0,8.0,,,,,,,5.166764080478476e-23,5.166764080478476e-23,True
95,z81,in_feedback_loop,0.169130955293658,4.7123531910933214e-27,0.169130955293658,0.1326199664376856,3.6939496519410766e-17,0.1326199664376856,topk,128.0,8.0,,,,,,,4.7123531910933214e-27,4.7123531910933214e-27,True
96,z84,in_feedback_loop,0.18123192041522565,7.018998313922561e-31,0.18123192041522565,0.1474720220397861,6.895549424823679e-21,0.1474720220397861,topk,128.0,8.0,,,,,,,7.018998313922561e-31,7.018998313922561e-31,True
97,z91,in_feedback_loop,-0.37907355844474017,6.98501922753521e-137,0.37907355844474017,-0.31296902530743365,1.2908078817618445e-91,0.31296902530743365,topk,128.0,8.0,,,,,,,6.98501922753521e-137,6.98501922753521e-137,True
98,z99,in_feedback_loop,0.19271182484409505,9.07779836697226e-35,0.19271182484409505,0.14517606701410113,2.762581880805267e-20,0.14517606701410113,topk,128.0,8.0,,,,,,,9.07779836697226e-35,9.07779836697226e-35,True
99,z103,in_feedback_loop,0.18326637938835885,1.4982796719929005e-31,0.18326637938835885,0.14944579831540356,2.054332704186431e-21,0.14944579831540356,topk,128.0,8.0,,,,,,,1.4982796719929005e-31,1.4982796719929005e-31,True
100,z109,in_feedback_loop,0.25430974864441946,4.46308556058442e-60,0.25430974864441946,0.20196717871107112,4.3451512228506346e-38,0.20196717871107112,topk,128.0,8.0,,,,,,,4.46308556058442e-60,4.46308556058442e-60,True
101,z110,in_feedback_loop,0.2529795130377801,1.8967979900636897e-59,0.2529795130377801,0.20109368693661317,9.087736830726509e-38,0.20109368693661317,topk,128.0,8.0,,,,,,,1.8967979900636897e-59,1.8967979900636897e-59,True
102,z113,in_feedback_loop,0.19994111683500781,2.3933783222797827e-37,0.19994111683500781,0.15811733197135888,8.26289027621887e-24,0.15811733197135888,topk,128.0,8.0,,,,,,,2.3933783222797827e-37,2.3933783222797827e-37,True
103,z124,in_feedback_loop,0.27115038511577105,2.3405228846043547e-68,0.27115038511577105,0.2161799900436217,1.6337083517811752e-43,0.2161799900436217,topk,128.0,8.0,,,,,,,2.3405228846043547e-68,2.3405228846043547e-68,True
104,z1,in_single_input_module,-0.008496057568199428,0.5911435522199084,0.008496057568199428,-0.009329522505275563,0.5552716191562405,0.009329522505275563,topk,128.0,8.0,,,,,,,0.5911435522199084,0.5911435522199084,False
105,z6,in_single_input_module,-0.16043562315255233,1.7910577481223433e-24,0.16043562315255233,-0.1560850214879054,3.097681095473047e-23,0.1560850214879054,topk,128.0,8.0,,,,,,,1.7910577481223433e-24,1.7910577481223433e-24,True
106,z11,in_single_input_module,-0.21366027075454153,1.5996604370711793e-42,0.21366027075454153,-0.21158171637840872,1.0278112820071759e-41,0.21158171637840872,topk,128.0,8.0,,,,,,,1.5996604370711793e-42,1.5996604370711793e-42,True
107,z12,in_single_input_module,-0.11681801812105663,1.2506974420927744e-13,0.11681801812105663,-0.11148669410309822,1.5394753704570255e-12,0.11148669410309822,topk,128.0,8.0,,,,,,,1.2506974420927744e-13,1.2506974420927744e-13,True
108,z14,in_single_input_module,-0.12132995082736961,1.364487436486166e-14,0.12132995082736961,-0.11000630546846596,3.0280385530685566e-12,0.11000630546846596,topk,128.0,8.0,,,,,,,1.364487436486166e-14,1.364487436486166e-14,True
109,z16,in_single_input_module,-0.12108931958497329,1.5388714132820182e-14,0.12108931958497329,-0.11005966633059705,2.9555554197225967e-12,0.11005966633059705,topk,128.0,8.0,,,,,,,1.5388714132820182e-14,1.5388714132820182e-14,True
110,z17,in_single_input_module,-0.11604709663645854,1.8110227668780843e-13,0.11604709663645854,-0.10646628381811601,1.4722670378256112e-11,0.10646628381811601,topk,128.0,8.0,,,,,,,1.8110227668780843e-13,1.8110227668780843e-13,True
111,z30,in_single_input_module,-0.16821348701160124,8.9562253307755e-27,0.16821348701160124,-0.1602564821841944,2.017328536851045e-24,0.1602564821841944,topk,128.0,8.0,,,,,,,8.9562253307755e-27,8.9562253307755e-27,True
112,z49,in_single_input_module,-0.12079511248967068,1.7820667225332286e-14,0.12079511248967068,-0.11783755593782891,7.636739209563932e-14,0.11783755593782891,topk,128.0,8.0,,,,,,,1.7820667225332286e-14,1.7820667225332286e-14,True
113,z52,in_single_input_module,-0.11280509207761939,8.364968169454812e-13,0.11280509207761939,-0.1066566875099888,1.3539658555177098e-11,0.1066566875099888,topk,128.0,8.0,,,,,,,8.364968169454812e-13,8.364968169454812e-13,True
114,z53,in_single_input_module,-0.11692254939912815,1.1892450956397658e-13,0.11692254939912815,-0.11160222123502983,1.4597643565592031e-12,0.11160222123502983,topk,128.0,8.0,,,,,,,1.1892450956397658e-13,1.1892450956397658e-13,True
115,z68,in_single_input_module,-0.12064024092658523,1.9248862988080617e-14,0.12064024092658523,-0.11762784839785281,8.455258268705769e-14,0.11762784839785281,topk,128.0,8.0,,,,,,,1.9248862988080617e-14,1.9248862988080617e-14,True
116,z79,in_single_input_module,-0.1044242575521739,3.581994994156513e-11,0.1044242575521739,-0.09743802481320188,6.604040400032318e-10,0.09743802481320188,topk,128.0,8.0,,,,,,,3.581994994156513e-11,3.581994994156513e-11,True
117,z81,in_single_input_module,-0.11629528321618293,1.6079825421823233e-13,0.11629528321618293,-0.10714587029290149,1.091064720975243e-11,0.10714587029290149,topk,128.0,8.0,,,,,,,1.6079825421823233e-13,1.6079825421823233e-13,True
118,z84,in_single_input_module,-0.12094893690205359,1.650542792753029e-14,0.12094893690205359,-0.10991549571243973,3.1554166235443515e-12,0.10991549571243973,topk,128.0,8.0,,,,,,,1.650542792753029e-14,1.650542792753029e-14,True
119,z91,in_single_input_module,0.24193796670787754,2.2441587376086805e-54,0.24193796670787754,0.24215881204073325,1.7867738103049467e-54,0.24215881204073325,topk,128.0,8.0,,,,,,,2.2441587376086805e-54,2.2441587376086805e-54,True
120,z99,in_single_input_module,-0.12020814523890616,2.3855674578997836e-14,0.12020814523890616,-0.11705420045397188,1.1160559808828236e-13,0.11705420045397188,topk,128.0,8.0,,,,,,,2.3855674578997836e-14,2.3855674578997836e-14,True
121,z103,in_single_input_module,-0.12251868841414776,7.506125638375932e-15,0.12251868841414776,-0.11117116495194876,1.7795736974792137e-12,0.11117116495194876,topk,128.0,8.0,,,,,,,7.506125638375932e-15,7.506125638375932e-15,True
122,z109,in_single_input_module,-0.1623557145535162,4.961050340832216e-25,0.1623557145535162,-0.15546200283956585,4.6284829379519497e-23,0.15546200283956585,topk,128.0,8.0,,,,,,,4.961050340832216e-25,4.961050340832216e-25,True
123,z110,in_single_input_module,-0.16099094240797096,1.237563329880821e-24,0.16099094240797096,-0.15403381359629637,1.1548423785142445e-22,0.15403381359629637,topk,128.0,8.0,,,,,,,1.237563329880821e-24,1.237563329880821e-24,True
124,z113,in_single_input_module,-0.13312635784429733,2.7986655967988406e-17,0.13312635784429733,-0.12416044006232399,3.256786647309063e-15,0.12416044006232399,topk,128.0,8.0,,,,,,,2.7986655967988406e-17,2.7986655967988406e-17,True
125,z124,in_single_input_module,-0.1744846046854004,1.0334301332670033e-28,0.1744846046854004,-0.16771122143377928,1.270960220218811e-26,0.16771122143377928,topk,128.0,8.0,,,,,,,1.0334301332670033e-28,1.0334301332670033e-28,True
126,z1,in_cascade,-0.007906682547518064,0.6171356106597148,0.007906682547518064,-1.7226444374619093e-05,0.9991309798237702,1.7226444374619093e-05,topk,128.0,8.0,,,,,,,0.6171356106597148,0.6171356106597148,False
127,z6,in_cascade,-0.004855990794447035,0.758823852113516,0.004855990794447035,5.537435443169706e-05,0.9972065423694433,5.537435443169706e-05,topk,128.0,8.0,,,,,,,0.758823852113516,0.758823852113516,False
128,z11,in_cascade,0.0005059165711878734,0.9744824380480236,0.0005059165711878734,-7.4037870858916985e-06,0.9996265020653744,7.4037870858916985e-06,topk,128.0,8.0,,,,,,,0.9744824380480236,0.9744824380480236,False
129,z12,in_cascade,-0.0010465312278387182,0.9472442502028433,0.0010465312278387182,-6.295199022846726e-06,0.9996824268675415,6.295199022846726e-06,topk,128.0,8.0,,,,,,,0.9472442502028433,0.9472442502028433,False
130,z14,in_cascade,0.022705942177771214,0.1510632065949197,0.022705942177771214,-9.232088712111085e-06,0.9995342699679984,9.232088712111085e-06,topk,128.0,8.0,,,,,,,0.1510632065949197,0.1510632065949197,False
131,z16,in_cascade,0.02151674230014343,0.17364947611762213,0.02151674230014343,1.6891889265050267e-05,0.9991478570749434,1.6891889265050267e-05,topk,128.0,8.0,,,,,,,0.17364947611762213,0.17364947611762213,False
132,z17,in_cascade,0.015483055820076422,0.3275863766418215,0.015483055820076422,4.560106656724926e-05,0.997699571717,4.560106656724926e-05,topk,128.0,8.0,,,,,,,0.3275863766418215,0.3275863766418215,False
133,z30,in_cascade,0.010624457567257389,0.501737363387654,0.010624457567257389,5.5916949154745724e-05,0.9971791703286623,5.5916949154745724e-05,topk,128.0,8.0,,,,,,,0.501737363387654,0.501737363387654,False
134,z49,in_cascade,-0.011173125005014719,0.47990730343954136,0.011173125005014719,4.909953277748916e-05,0.997523085807773,4.909953277748916e-05,topk,128.0,8.0,,,,,,,0.47990730343954136,0.47990730343954136,False
135,z52,in_cascade,0.002779540229825154,0.8604990294597137,0.002779540229825154,2.303820952281356e-05,0.9988377946519892,2.303820952281356e-05,topk,128.0,8.0,,,,,,,0.8604990294597137,0.8604990294597137,False
136,z53,in_cascade,-0.0012376327449198953,0.9376289246228148,0.0012376327449198953,2.5641954224543857e-05,0.9987064440147511,2.5641954224543857e-05,topk,128.0,8.0,,,,,,,0.9376289246228148,0.9376289246228148,False
137,z68,in_cascade,-0.010980233002877225,0.4875224375965991,0.010980233002877225,6.7960319917129836e-06,0.9996571614097395,6.7960319917129836e-06,topk,128.0,8.0,,,,,,,0.4875224375965991,0.4875224375965991,False
138,z79,in_cascade,0.006088040298426778,0.7002932048085095,0.006088040298426778,1.1723601049437593e-05,0.9994085809752997,1.1723601049437593e-05,topk,128.0,8.0,,,,,,,0.7002932048085095,0.7002932048085095,False
139,z81,in_cascade,0.013702542937693032,0.38627373805085174,0.013702542937693032,2.6179214532918646e-05,0.9986793409455641,2.6179214532918646e-05,topk,128.0,8.0,,,,,,,0.38627373805085174,0.38627373805085174,False
140,z84,in_cascade,0.021477110607089428,0.17444342998626536,0.021477110607089428,2.6789134591019906e-05,0.9986485724255554,2.6789134591019906e-05,topk,128.0,8.0,,,,,,,0.17444342998626536,0.17444342998626536,False
141,z91,in_cascade,-0.006309553269529464,0.6899444620630019,0.006309553269529464,-3.1899877304285805e-05,0.9983907518530674,3.1899877304285805e-05,topk,128.0,8.0,,,,,,,0.6899444620630019,0.6899444620630019,False
142,z99,in_cascade,-0.010376016590723307,0.5117922982907377,0.010376016590723307,2.8376030972002836e-05,0.998568518578204,2.8376030972002836e-05,topk,128.0,8.0,,,,,,,0.5117922982907377,0.5117922982907377,False
143,z103,in_cascade,0.02264553547910946,0.15215372385950265,0.02264553547910946,4.630350789421381e-05,0.9976641358941698,4.630350789421381e-05,topk,128.0,8.0,,,,,,,0.15215372385950265,0.15215372385950265,False
144,z109,in_cascade,0.005676955712786922,0.7196453018822804,0.005676955712786922,3.4050687007014524e-05,0.9982822504529321,3.4050687007014524e-05,topk,128.0,8.0,,,,,,,0.7196453018822804,0.7196453018822804,False
145,z110,in_cascade,0.005789531001410501,0.7143272316804579,0.005789531001410501,5.2900029055266695e-05,0.9973313636302497,5.2900029055266695e-05,topk,128.0,8.0,,,,,,,0.7143272316804579,0.7143272316804579,False
146,z113,in_cascade,0.012560827741916015,0.42707927827717934,0.012560827741916015,1.444511543911061e-05,0.9992712891164238,1.444511543911061e-05,topk,128.0,8.0,,,,,,,0.42707927827717934,0.42707927827717934,False
147,z124,in_cascade,0.00714065883604694,0.6516439796531244,0.00714065883604694,4.2355453797636184e-05,0.9978633021173631,4.2355453797636184e-05,topk,128.0,8.0,,,,,,,0.6516439796531244,0.6516439796531244,False
148,z5,in_feedforward_loop,-0.0260027148196933,0.10011010069023972,0.0260027148196933,-0.08705034506798401,3.501780056906185e-08,0.08705034506798401,topk,128.0,16.0,,,,,,,0.10011010069023972,0.10011010069023972,False
149,z6,in_feedforward_loop,-0.035547533787298455,0.024561446274691354,0.035547533787298455,-0.11332156006537944,6.574295999204143e-13,0.11332156006537944,topk,128.0,16.0,,,,,,,0.024561446274691354,0.024561446274691354,True
150,z11,in_feedforward_loop,-0.04526863862253404,0.004188390768651296,0.04526863862253404,-0.13599518979283085,5.6924400800411805e-18,0.13599518979283085,topk,128.0,16.0,,,,,,,0.004188390768651296,0.004188390768651296,True
151,z12,in_feedforward_loop,-0.027673876584617937,0.08011180038215286,0.027673876584617937,-0.06976750173611287,1.003178277817487e-05,0.06976750173611287,topk,128.0,16.0,,,,,,,0.08011180038215286,0.08011180038215286,False
152,z14,in_feedforward_loop,-0.03604215492422759,0.022635330867084164,0.03604215492422759,-0.07053697924288574,7.994975469956067e-06,0.07053697924288574,topk,128.0,16.0,,,,,,,0.022635330867084164,0.022635330867084164,True
153,z16,in_feedforward_loop,-0.036385117348653156,0.021378091842840875,0.036385117348653156,-0.09751361729879798,6.405780926605039e-10,0.09751361729879798,topk,128.0,16.0,,,,,,,0.021378091842840875,0.021378091842840875,True
154,z17,in_feedforward_loop,-0.03777693935756138,0.016879155870903526,0.03777693935756138,-0.0949888542704806,1.7510893333167741e-09,0.0949888542704806,topk,128.0,16.0,,,,,,,0.016879155870903526,0.016879155870903526,True
155,z19,in_feedforward_loop,-0.033202913154724914,0.03574122672152193,0.033202913154724914,-0.09580257442309324,1.2698853378411905e-09,0.09580257442309324,topk,128.0,16.0,,,,,,,0.03574122672152193,0.03574122672152193,True
156,z20,in_feedforward_loop,0.02934836354418745,0.06345739022933887,0.02934836354418745,0.020075955733363654,0.2042820344140551,0.020075955733363654,topk,128.0,16.0,,,,,,,0.06345739022933887,0.06345739022933887,False
157,z22,in_feedforward_loop,-0.03347654259802159,0.03424507492174104,0.03347654259802159,-0.0919487968495035,5.681257603807163e-09,0.0919487968495035,topk,128.0,16.0,,,,,,,0.03424507492174104,0.03424507492174104,True
158,z28,in_feedforward_loop,-0.036423924434146,0.021239734343827737,0.036423924434146,-0.07113959896837685,6.682336399244394e-06,0.07113959896837685,topk,128.0,16.0,,,,,,,0.021239734343827737,0.021239734343827737,True
159,z30,in_feedforward_loop,-0.03590925707291242,0.02313950654228643,0.03590925707291242,-0.09430536670542905,2.2889014647078456e-09,0.09430536670542905,topk,128.0,16.0,,,,,,,0.02313950654228643,0.02313950654228643,True
160,z35,in_feedforward_loop,-0.02013810623436656,0.20288439492833021,0.02013810623436656,-0.05696785919414432,0.0003124352853756454,0.05696785919414432,topk,128.0,16.0,,,,,,,0.20288439492833021,0.20288439492833021,False
161,z41,in_feedforward_loop,-0.043624154162743595,0.00578925325638804,0.043624154162743595,-0.10097724730801291,1.5463471807150786e-10,0.10097724730801291,topk,128.0,16.0,,,,,,,0.00578925325638804,0.00578925325638804,True
162,z42,in_feedforward_loop,-0.04088165263839761,0.009713761112708868,0.04088165263839761,-0.10296286024667622,6.69830959359989e-11,0.10296286024667622,topk,128.0,16.0,,,,,,,0.009713761112708868,0.009713761112708868,True
163,z43,in_feedforward_loop,-0.01318273212031432,0.40454880716614794,0.01318273212031432,-0.06300184636457241,6.682877564123771e-05,0.06300184636457241,topk,128.0,16.0,,,,,,,0.40454880716614794,0.40454880716614794,False
164,z44,in_feedforward_loop,-0.015709672917286217,0.3205551487107681,0.015709672917286217,-0.06357892567394839,5.724250368876617e-05,0.06357892567394839,topk,128.0,16.0,,,,,,,0.3205551487107681,0.3205551487107681,False
165,z46,in_feedforward_loop,-0.015891546190605427,0.31498403913098966,0.015891546190605427,-0.06355077604528919,5.767820610526982e-05,0.06355077604528919,topk,128.0,16.0,,,,,,,0.31498403913098966,0.31498403913098966,False
166,z47,in_feedforward_loop,-0.032106279692103716,0.04230897041644962,0.032106279692103716,-0.06756321909028394,1.8974826496689977e-05,0.06756321909028394,topk,128.0,16.0,,,,,,,0.04230897041644962,0.04230897041644962,True
167,z49,in_feedforward_loop,-0.02824121264261538,0.07411074506667135,0.02824121264261538,-0.0881805298724816,2.3213532677482427e-08,0.0881805298724816,topk,128.0,16.0,,,,,,,0.07411074506667135,0.07411074506667135,False
168,z51,in_feedforward_loop,-0.021075526841846094,0.18264184277114776,0.021075526841846094,-0.05785047127807105,0.0002515198782823671,0.05785047127807105,topk,128.0,16.0,,,,,,,0.18264184277114776,0.18264184277114776,False
169,z53,in_feedforward_loop,-0.03485987342568095,0.027474243762558914,0.03485987342568095,-0.09038147766365015,1.027280141493481e-08,0.09038147766365015,topk,128.0,16.0,,,,,,,0.027474243762558914,0.027474243762558914,True
170,z56,in_feedforward_loop,-0.011310146204066052,0.47453751909361447,0.011310146204066052,-0.047343348514271605,0.002744450183201263,0.047343348514271605,topk,128.0,16.0,,,,,,,0.47453751909361447,0.47453751909361447,False
171,z57,in_feedforward_loop,-0.02787456199531761,0.07794543319559508,0.02787456199531761,-0.06965640275419235,1.0363961289042247e-05,0.06965640275419235,topk,128.0,16.0,,,,,,,0.07794543319559508,0.07794543319559508,False
172,z62,in_feedforward_loop,-0.01364737101752333,0.3881891826643893,0.01364737101752333,-0.0629413543401278,6.791724990514491e-05,0.0629413543401278,topk,128.0,16.0,,,,,,,0.3881891826643893,0.3881891826643893,False
173,z68,in_feedforward_loop,-0.015411192623681031,0.32983681013490784,0.015411192623681031,-0.06336212247129043,6.068024905963174e-05,0.06336212247129043,topk,128.0,16.0,,,,,,,0.32983681013490784,0.32983681013490784,False
174,z74,in_feedforward_loop,0.06616189659696183,2.8176249914328736e-05,0.06616189659696183,0.15103019493244096,7.679577804874238e-22,0.15103019493244096,topk,128.0,16.0,,,,,,,2.8176249914328736e-05,2.8176249914328736e-05,True
175,z79,in_feedforward_loop,-0.013395977322123291,0.39698999389000267,0.013395977322123291,-0.04922596022175952,0.0018442065777868188,0.04922596022175952,topk,128.0,16.0,,,,,,,0.39698999389000267,0.39698999389000267,False
176,z80,in_feedforward_loop,0.0022467833549644697,0.8870367021057303,0.0022467833549644697,-0.02012745548432937,0.2031234131898258,0.02012745548432937,topk,128.0,16.0,,,,,,,0.8870367021057303,0.8870367021057303,False
177,z81,in_feedforward_loop,-0.03500713337191793,0.02682657028855722,0.03500713337191793,-0.0941207006054416,2.4598847071025816e-09,0.0941207006054416,topk,128.0,16.0,,,,,,,0.02682657028855722,0.02682657028855722,True
178,z82,in_feedforward_loop,-0.03304801888513667,0.036612603993635986,0.03304801888513667,-0.08885423458678147,1.812414997586544e-08,0.08885423458678147,topk,128.0,16.0,,,,,,,0.036612603993635986,0.036612603993635986,True
179,z84,in_feedforward_loop,-0.03358896118929656,0.033646080972935435,0.03358896118929656,-0.06858913066382785,1.413747120409639e-05,0.06858913066382785,topk,128.0,16.0,,,,,,,0.033646080972935435,0.033646080972935435,True
